,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Units
184569,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",410,Republic of Korea,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184570,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",410,Republic of Korea,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184571,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",414,Kuwait,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184572,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",414,Kuwait,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184573,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",414,Kuwait,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184574,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",414,Kuwait,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184575,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2016,88.00999,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184576,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2017,85.8643,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184577,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2017,88.81932,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184578,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2017,88.81932,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184579,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2017,87.26655,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184580,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",417,Kyrgyzstan,2018,86.67199,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184581,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2009,73.50889,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184582,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2009,77.62404,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184583,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2009,55.58674,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184584,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2010,55.61374,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184585,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2010,77.6843,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184586,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2010,72.61791,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184587,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2011,72.70442,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184588,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2011,77.18189,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184589,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2011,56.17999,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184590,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2012,56.97,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184591,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2012,76.40877,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184592,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2012,73.01007,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184593,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2013,75.8902,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184594,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2013,57.58017,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184595,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2013,73.06285,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184596,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2014,58.17781,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184597,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2014,75.35171,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184598,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2014,73.09601,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184599,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2015,73.12083,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184600,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2015,74.87957,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184601,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2015,58.76961,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184602,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2016,59.32718,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184603,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2016,74.34547,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184604,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2016,72.77273,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184605,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2017,59.65595,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184606,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2017,72.44976,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184607,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2017,73.40439,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184608,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2018,60.79533,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
184609,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2018,74.33598,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
184610,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",419,Latin America and the Caribbean,2018,72.88996,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184611,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2018,66.46526,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184612,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2018,92.01389,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184613,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2018,85.88235,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184614,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2018,81.68121,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184615,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2019,91.77289,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184616,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2019,66.51306,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184617,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2019,80.98207,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184618,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",422,Lebanon,2019,85.32153,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184619,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",428,Latvia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184620,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",428,Latvia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184621,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",428,Latvia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184622,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",428,Latvia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184623,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",432,Landlocked developing countries (LLDCs),2017,54.20821,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
184624,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184625,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184626,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184627,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184628,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
184629,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
184630,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
184631,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,SECOND,C,G,PERCENT
184632,4,4.a,4.a.1,SE_ACS_CMPTR,"Proportion of schools with access to computers for pedagogical purposes, by education level (%)",446,"China, Macao Special Administrative Region",2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
